,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1268,1269,35,No,Travel_Frequently,Research & Development,15,3,Medical,1269,3,Manufacturing Director,65490,1.0,20,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,No
1269,1270,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1270,1,Laboratory Technician,63880,3.0,13,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,No
1270,1271,31,No,Travel_Rarely,Sales,10,2,Life Sciences,1271,2,Research Scientist,112440,3.0,12,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,No
1271,1272,37,No,Travel_Rarely,Sales,4,3,Marketing,1272,4,Human Resources,160320,1.0,13,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,No
1272,1273,32,No,Travel_Rarely,Research & Development,21,3,Other,1273,2,Sales Executive,23620,1.0,11,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,No
1273,1274,38,No,Travel_Frequently,Research & Development,25,3,Medical,1274,2,Manufacturing Director,163280,1.0,17,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3,No
1274,1275,50,No,Travel_Rarely,Sales,2,4,Marketing,1275,4,Research Scientist,83760,5.0,14,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3,No
1275,1276,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1276,1,Laboratory Technician,166060,7.0,11,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3,No
1276,1277,36,No,Travel_Rarely,Sales,1,2,Marketing,1277,2,Sales Executive,86060,1.0,14,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3,No
1277,1278,55,No,Travel_Rarely,Research & Development,7,3,Medical,1278,3,Research Scientist,22720,2.0,17,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3,No
1278,1279,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1279,2,Laboratory Technician,20180,1.0,13,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3,No
1279,1280,45,No,Travel_Rarely,Research & Development,1,2,Medical,1280,1,Sales Executive,70830,2.0,12,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3,No
1280,1281,35,No,Travel_Frequently,Human Resources,9,3,Other,1281,2,Sales Representative,40840,4.0,13,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3,No
1281,1282,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1282,4,Laboratory Technician,144110,0.0,18,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3,Yes
1282,1283,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1283,3,Research Scientist,23080,7.0,19,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3,No
1283,1284,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1284,1,Sales Representative,48410,0.0,11,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3,No
1284,1285,31,No,Travel_Rarely,Research & Development,3,2,Medical,1285,3,Sales Executive,42850,1.0,21,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4,No
1285,1286,32,No,Travel_Rarely,Sales,3,4,Life Sciences,1286,2,Manufacturing Director,97150,1.0,15,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3,No
1286,1287,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1287,2,Sales Representative,43200,3.0,17,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3,No
1287,1288,31,No,Travel_Rarely,Research & Development,27,3,Medical,1288,2,Research Director,21320,1.0,18,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3,No
1288,1289,35,No,Travel_Rarely,Research & Development,2,4,Medical,1289,2,Healthcare Representative,101240,0.0,14,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3,No
1289,1290,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1290,1,Sales Executive,54730,4.0,13,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3,No
1290,1291,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1291,3,Sales Executive,52070,4.0,17,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3,No
1291,1292,46,No,Travel_Rarely,Research & Development,9,3,Medical,1292,3,Manager,164370,8.0,15,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3,No
1292,1293,30,No,Travel_Rarely,Sales,18,3,Life Sciences,1293,4,Human Resources,22960,1.0,18,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3,No
1293,1294,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1294,3,Human Resources,40690,1.0,13,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3,No
1294,1295,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1295,2,Laboratory Technician,74410,3.0,12,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3,No
1295,1296,38,No,Non-Travel,Sales,11,1,Marketing,1296,2,Laboratory Technician,24300,7.0,13,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3,No
1296,1297,34,No,Travel_Rarely,Research & Development,8,2,Medical,1297,1,Research Scientist,58780,1.0,14,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3,No
1297,1298,56,No,Travel_Rarely,Human Resources,2,1,Medical,1298,2,Sales Executive,26440,4.0,11,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3,No
1298,1299,23,No,Travel_Rarely,Research & Development,10,3,Medical,1299,2,Laboratory Technician,64390,3.0,22,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4,No
1299,1300,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1300,5,Manufacturing Director,24510,3.0,17,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3,No
1300,1301,30,No,Travel_Rarely,Sales,8,2,Technical Degree,1301,1,Sales Representative,63920,1.0,21,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4,No
1301,1302,46,Yes,Travel_Rarely,Sales,1,2,Medical,1302,2,Research Scientist,97140,1.0,22,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4,Yes
1302,1303,40,No,Travel_Frequently,Research & Development,6,3,Medical,1303,1,Healthcare Representative,60770,1.0,16,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3,No
1303,1304,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1304,5,Sales Representative,24500,0.0,12,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3,No
1304,1305,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1305,1,Manufacturing Director,92500,1.0,12,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3,No
1305,1306,46,No,Travel_Frequently,Research & Development,12,1,Medical,1306,1,Laboratory Technician,20740,2.0,15,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3,No
1306,1307,32,No,Travel_Rarely,Sales,15,3,Marketing,1307,1,Research Scientist,101690,1.0,14,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3,No
1307,1308,54,No,Travel_Rarely,Research & Development,25,1,Medical,1308,1,Laboratory Technician,48550,9.0,25,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4,No
1308,1309,24,No,Travel_Rarely,Sales,6,2,Marketing,1309,2,Research Scientist,40870,0.0,20,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4,No
1309,1310,28,No,Non-Travel,Sales,9,4,Medical,1310,2,Laboratory Technician,23670,1.0,13,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3,No
1310,1311,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1311,2,Sales Executive,29720,0.0,14,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3,No
1311,1312,44,No,Non-Travel,Research & Development,23,2,Medical,1312,1,Research Scientist,195860,4.0,16,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3,No
1312,1313,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1313,2,Healthcare Representative,54840,,17,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3,Yes
1313,1314,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1314,1,Sales Representative,20610,1.0,15,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3,No
1314,1315,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1315,2,Healthcare Representative,99240,1.0,22,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4,Yes
1315,1316,34,No,Travel_Rarely,Research & Development,1,4,Other,1316,4,Laboratory Technician,41980,1.0,22,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4,No
1316,1317,37,No,Non-Travel,Sales,24,2,Life Sciences,1317,1,Research Scientist,68150,5.0,20,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4,No
1317,1318,59,No,Non-Travel,Research & Development,12,2,Life Sciences,1318,2,Sales Executive,47230,9.0,14,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3,No
1318,1319,50,No,Travel_Frequently,Research & Development,3,4,Medical,1319,4,Research Scientist,61420,3.0,13,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3,No
1319,1320,25,Yes,Travel_Rarely,Sales,10,1,Marketing,1320,2,Research Director,82370,1.0,13,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3,Yes
1320,1321,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1321,1,Laboratory Technician,88530,1.0,22,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4,No
1321,1322,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1322,1,Sales Representative,193310,1.0,12,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3,No
1322,1323,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1323,1,Sales Executive,20730,3.0,14,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3,No
1323,1324,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1324,5,Sales Executive,55620,1.0,15,0,9.0,3,9,0,6,1.0,3.0,,3,3,Yes
1324,1325,54,No,Non-Travel,Research & Development,9,3,Life Sciences,1325,1,Laboratory Technician,196130,2.0,17,0,23.0,5,5,4,4,4.0,4.0,3.0,3,3,No
1325,1326,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1326,2,Laboratory Technician,34070,0.0,13,1,6.0,4,5,1,2,2.0,3.0,3.0,3,3,No
1326,1327,34,No,Travel_Rarely,Sales,4,3,Marketing,1327,2,Sales Representative,50630,6.0,12,1,12.0,2,1,0,0,3.0,2.0,3.0,3,3,No
1327,1328,37,No,Travel_Rarely,Sales,6,1,Technical Degree,1328,1,Laboratory Technician,46390,2.0,12,2,12.0,3,5,1,3,3.0,4.0,3.0,3,3,No
1328,1329,34,No,Travel_Rarely,Sales,9,2,Medical,1329,2,Healthcare Representative,48760,2.0,21,1,14.0,3,11,5,8,3.0,1.0,3.0,3,4,No
1329,1330,36,No,Travel_Frequently,Human Resources,7,3,Medical,1330,1,Research Scientist,26900,0.0,11,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3,No
1330,1331,36,No,Travel_Rarely,Research & Development,1,3,Medical,1331,2,Manufacturing Director,175670,5.0,13,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3,No
1331,1332,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1332,1,Sales Executive,24080,1.0,12,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3,No
1332,1333,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1333,3,Healthcare Representative,28140,1.0,24,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4,No
1333,1334,33,No,Non-Travel,Sales,7,3,Life Sciences,1334,2,Sales Executive,112450,0.0,21,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4,No
1334,1335,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1335,2,Laboratory Technician,33120,9.0,19,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3,Yes
1335,1336,51,No,Travel_Rarely,Research & Development,3,2,Other,1336,2,Sales Representative,190490,7.0,14,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3,No
1336,1337,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1337,3,Sales Executive,21410,4.0,20,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4,Yes
1337,1338,26,No,Travel_Rarely,Sales,17,3,Medical,1338,2,Manager,57690,1.0,19,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3,No
1338,1339,58,Yes,Travel_Rarely,Sales,2,2,Medical,1339,1,Research Scientist,43850,1.0,13,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3,Yes
1339,1340,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1340,1,Manager,53320,1.0,23,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4,Yes
1340,1341,22,No,Travel_Rarely,Sales,29,4,Technical Degree,1341,1,Sales Executive,46630,0.0,13,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3,No
1341,1342,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1342,1,Sales Executive,47240,1.0,11,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3,No
1342,1343,43,No,Travel_Frequently,Sales,2,2,Life Sciences,1343,1,Sales Executive,32110,4.0,13,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3,No
1343,1344,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1344,2,Sales Executive,53770,4.0,14,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3,No
1344,1345,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1345,2,Sales Executive,40660,3.0,22,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4,Yes
1345,1346,41,No,Travel_Rarely,Research & Development,17,2,Other,1346,1,Manufacturing Director,52080,3.0,11,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3,No
1346,1347,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1347,2,Sales Executive,48770,1.0,13,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3,No
1347,1348,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1348,2,Research Scientist,31170,6.0,21,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4,No
1348,1349,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1349,1,Manager,15690,2.0,11,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3,Yes
1349,1350,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1350,1,Research Scientist,196580,4.0,13,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3,No
1350,1351,25,No,Travel_Rarely,Sales,29,1,Medical,1351,3,Research Scientist,30690,2.0,14,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3,No
1351,1352,30,No,Travel_Rarely,Research & Development,21,1,Medical,1352,2,Laboratory Technician,104350,0.0,11,0,12.0,5,11,4,7,3.0,4.0,1.0,3,3,No
1352,1353,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1353,2,Research Director,41480,7.0,15,0,10.0,0,5,0,4,1.0,1.0,4.0,2,3,Yes
1353,1354,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1354,2,Healthcare Representative,57680,5.0,23,1,9.0,4,6,0,3,3.0,4.0,2.0,3,4,No
1354,1355,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1355,2,Research Director,50420,3.0,16,1,19.0,4,3,2,2,4.0,3.0,3.0,3,3,No
1355,1356,30,No,Travel_Rarely,Sales,13,3,Marketing,1356,2,Laboratory Technician,57700,1.0,16,1,5.0,2,5,0,4,1.0,3.0,2.0,4,3,No
1356,1357,32,No,Travel_Frequently,Sales,2,3,Marketing,1357,3,Laboratory Technician,77560,0.0,21,0,9.0,3,8,0,7,4.0,4.0,4.0,3,4,No
1357,1358,30,No,Travel_Rarely,Research & Development,1,3,Medical,1358,3,Sales Executive,103060,5.0,13,0,8.0,5,3,2,2,4.0,1.0,3.0,3,3,No
1358,1359,30,No,Travel_Rarely,Sales,9,3,Medical,1359,2,Research Scientist,39360,0.0,11,1,6.0,3,5,1,2,2.0,4.0,3.0,3,3,No
1359,1360,41,No,Travel_Frequently,Sales,10,2,Medical,1360,3,Manufacturing Director,79450,4.0,12,1,21.0,6,7,7,7,4.0,1.0,2.0,2,3,No
1360,1361,41,No,Travel_Rarely,Research & Development,10,4,Medical,1361,4,Research Scientist,57430,2.0,12,3,7.0,2,5,1,4,3.0,1.0,3.0,4,3,No
1361,1362,19,No,Travel_Rarely,Research & Development,1,3,Other,1362,5,Manufacturing Director,152020,1.0,18,3,1.0,2,1,0,0,2.0,2.0,3.0,2,3,No
1362,1363,40,No,Travel_Frequently,Research & Development,26,4,Medical,1363,2,Manufacturing Director,54400,1.0,12,1,20.0,2,20,2,13,2.0,2.0,3.0,3,3,No
1363,1364,35,No,Travel_Rarely,Sales,8,1,Marketing,1364,3,Laboratory Technician,37600,1.0,14,3,10.0,2,10,0,6,3.0,2.0,3.0,3,3,No
1364,1365,53,No,Travel_Rarely,Sales,14,2,Life Sciences,1365,5,Manufacturing Director,35170,2.0,12,1,13.0,1,7,4,5,2.0,3.0,1.0,2,3,No
1365,1366,45,No,Travel_Rarely,Sales,1,4,Technical Degree,1366,1,Research Scientist,25800,8.0,17,3,20.0,3,17,0,15,2.0,2.0,1.0,3,3,No
1366,1367,32,No,Travel_Frequently,Sales,2,2,Life Sciences,1367,1,Manufacturing Director,21660,1.0,19,1,9.0,4,9,3,7,2.0,4.0,3.0,1,3,No
1367,1368,29,No,Non-Travel,Research & Development,10,4,Technical Degree,1368,3,Healthcare Representative,58690,1.0,11,1,10.0,6,10,0,9,4.0,3.0,3.0,4,3,No
1368,1369,51,No,Travel_Rarely,Research & Development,1,3,Other,1369,3,Research Director,80080,2.0,15,1,10.0,4,1,0,0,2.0,3.0,3.0,3,3,No
1369,1370,58,No,Travel_Rarely,Sales,3,3,Marketing,1370,1,Research Scientist,52060,4.0,11,3,9.0,4,1,0,0,2.0,2.0,2.0,1,3,No
1370,1371,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1371,4,Laboratory Technician,52950,7.0,18,0,15.0,4,12,2,11,3.0,4.0,2.0,3,3,No
1371,1372,34,No,Travel_Frequently,Sales,24,4,Marketing,1372,2,Manufacturing Director,164130,6.0,16,0,6.0,1,4,1,2,3.0,3.0,3.0,3,3,No
1372,1373,22,No,Travel_Rarely,Research & Development,3,3,Medical,1373,1,Laboratory Technician,132690,1.0,25,1,2.0,2,2,2,2,3.0,4.0,3.0,3,4,No
1373,1374,27,No,Non-Travel,Research & Development,3,3,Medical,1374,1,Healthcare Representative,27830,6.0,16,1,6.0,2,2,2,2,4.0,2.0,1.0,4,3,No
1374,1375,28,No,Travel_Rarely,Sales,4,4,Life Sciences,1375,2,Healthcare Representative,54330,1.0,13,1,5.0,4,5,0,2,3.0,4.0,1.0,2,3,No
1375,1376,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1376,2,Manufacturing Director,20130,3.0,14,1,12.0,5,5,1,4,3.0,4.0,1.0,3,3,No
1376,1377,27,No,Non-Travel,Research & Development,2,3,Life Sciences,1377,1,Manufacturing Director,139660,1.0,19,0,1.0,1,1,0,1,3.0,3.0,2.0,3,3,No
1377,1378,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1378,2,Manufacturing Director,43740,3.0,15,1,21.0,5,5,4,4,3.0,2.0,3.0,4,3,No
1378,1379,41,No,Travel_Rarely,Sales,7,4,Marketing,1379,4,Laboratory Technician,68420,4.0,12,1,13.0,3,9,1,8,1.0,3.0,3.0,3,3,No
1379,1380,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1380,1,Manager,174260,2.0,12,1,12.0,0,10,7,4,2.0,4.0,3.0,2,3,No
1380,1381,38,No,Travel_Rarely,Sales,1,1,Medical,1381,2,Laboratory Technician,176030,4.0,16,0,12.0,0,8,0,7,1.0,4.0,4.0,2,3,No
1381,1382,32,No,Travel_Rarely,Research & Development,20,3,Medical,1382,1,Manufacturing Director,45810,3.0,14,1,8.0,3,5,1,4,3.0,3.0,3.0,3,3,No
1382,1383,27,No,Travel_Rarely,Research & Development,5,4,Medical,1383,2,Healthcare Representative,47350,0.0,13,0,6.0,2,5,1,1,3.0,2.0,2.0,3,3,No
1383,1384,19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1384,2,Healthcare Representative,41870,0.0,22,1,1.0,4,0,0,0,3.0,1.0,4.0,3,4,Yes
1384,1385,36,No,Travel_Frequently,Sales,25,3,Marketing,1385,2,Research Director,55050,4.0,21,2,13.0,3,8,7,2,4.0,2.0,2.0,3,4,No
1385,1386,30,No,Non-Travel,Sales,1,3,Medical,1386,1,Sales Executive,54700,1.0,18,1,12.0,2,12,6,10,3.0,1.0,3.0,3,3,No
1386,1387,45,No,Travel_Rarely,Research & Development,24,2,Medical,1387,2,Sales Executive,54760,4.0,13,1,9.0,3,5,0,3,3.0,1.0,4.0,3,3,No
1387,1388,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1388,4,Manager,25870,4.0,12,0,19.0,2,2,2,2,3.0,1.0,3.0,2,3,No
1388,1389,33,No,Travel_Rarely,Research & Development,2,2,Medical,1389,1,Sales Executive,24400,0.0,18,3,4.0,4,3,0,2,3.0,4.0,4.0,3,3,No
1389,1390,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1390,2,Sales Executive,159720,1.0,21,0,1.0,2,1,1,0,2.0,4.0,2.0,3,4,Yes
1390,1391,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1391,2,Laboratory Technician,153790,1.0,12,0,24.0,1,24,15,7,2.0,1.0,3.0,1,3,No
1391,1392,38,No,Travel_Rarely,Sales,4,4,Life Sciences,1392,1,Manufacturing Director,70820,1.0,14,0,2.0,3,2,2,1,3.0,4.0,3.0,4,3,No
1392,1393,31,No,Travel_Rarely,Sales,2,5,Life Sciences,1393,2,Sales Representative,27280,8.0,11,0,7.0,3,4,0,2,3.0,4.0,3.0,4,3,No
1393,1394,34,No,Travel_Rarely,Sales,9,3,Marketing,1394,2,Manager,53680,2.0,14,1,9.0,2,3,1,2,4.0,2.0,3.0,3,3,No
1394,1395,41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1395,5,Laboratory Technician,53470,1.0,24,1,4.0,1,4,0,2,2.0,2.0,2.0,3,4,Yes
1395,1396,50,No,Travel_Rarely,Sales,19,4,Marketing,1396,3,Sales Executive,31950,2.0,11,0,5.0,4,3,0,2,3.0,3.0,2.0,2,3,No
1396,1397,53,No,Travel_Rarely,Sales,1,2,Life Sciences,1397,1,Manager,39890,1.0,13,0,5.0,2,4,1,3,4.0,1.0,3.0,3,3,No
1397,1398,33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1398,1,Human Resources,33060,1.0,11,3,8.0,6,8,1,6,4.0,2.0,3.0,1,3,No
1398,1399,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1399,2,Sales Executive,70050,1.0,20,2,21.0,2,20,9,9,4.0,3.0,3.0,3,4,No
1399,1400,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1400,2,Laboratory Technician,26550,8.0,17,0,36.0,0,24,2,15,3.0,2.0,3.0,2,3,No
1400,1401,34,No,Travel_Frequently,Human Resources,7,4,Other,1401,1,Research Scientist,13930,1.0,11,2,10.0,4,10,1,9,4.0,3.0,2.0,4,3,No
1401,1402,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1402,2,Sales Representative,25700,3.0,18,0,21.0,2,7,1,0,4.0,2.0,3.0,3,3,No
1402,1403,52,No,Travel_Rarely,Research & Development,2,4,Medical,1403,2,Sales Representative,35370,0.0,11,1,34.0,3,33,11,9,3.0,3.0,3.0,3,3,No
1403,1404,27,No,Travel_Rarely,Sales,15,3,Marketing,1404,1,Research Scientist,39860,1.0,12,2,7.0,3,7,0,3,4.0,2.0,2.0,3,3,No
1404,1405,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1405,2,Research Director,108830,3.0,12,0,8.0,3,1,0,1,2.0,3.0,3.0,4,3,Yes
1405,1406,43,No,Non-Travel,Research & Development,6,2,Medical,1406,1,Healthcare Representative,20280,4.0,20,1,7.0,2,5,2,2,4.0,4.0,4.0,2,4,No
1406,1407,45,No,Non-Travel,Research & Development,9,2,Medical,1407,1,Sales Executive,95250,9.0,19,0,22.0,3,20,11,8,1.0,4.0,3.0,3,3,No
1407,1408,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1408,1,Research Scientist,29290,1.0,12,0,8.0,2,8,1,7,2.0,1.0,,1,3,No
1408,1409,35,No,Travel_Frequently,Research & Development,1,3,Other,1409,2,Research Director,22750,5.0,13,0,10.0,2,6,1,2,2.0,2.0,3.0,4,3,No
1409,1410,42,No,Non-Travel,Research & Development,1,1,Technical Degree,1410,2,Sales Executive,78790,2.0,11,1,11.0,2,5,0,2,3.0,3.0,3.0,3,3,No
1410,1411,38,No,Travel_Rarely,Sales,8,2,Marketing,1411,5,Research Scientist,49300,9.0,14,0,14.0,0,1,0,0,4.0,3.0,3.0,3,3,No
1411,1412,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1412,1,Manufacturing Director,78470,3.0,14,1,9.0,3,7,1,7,4.0,4.0,1.0,4,3,No
1412,1413,27,No,Travel_Frequently,Research & Development,13,4,Medical,1413,1,Manager,44010,5.0,13,0,6.0,4,2,2,0,3.0,1.0,3.0,2,3,No
1413,1414,49,No,Non-Travel,Research & Development,23,1,Other,1414,2,Sales Executive,92410,1.0,19,1,7.0,5,7,1,7,4.0,4.0,3.0,3,3,No
1414,1415,34,No,Travel_Frequently,Research & Development,7,2,Medical,1415,4,Sales Representative,29740,1.0,23,0,5.0,2,5,2,0,4.0,3.0,4.0,3,4,No
1415,1416,40,No,Travel_Rarely,Research & Development,23,3,Medical,1416,1,Laboratory Technician,45020,8.0,12,2,15.0,0,7,3,7,3.0,4.0,4.0,2,3,No
1416,1417,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1417,3,Research Scientist,107480,7.0,15,0,17.0,3,1,0,0,2.0,1.0,3.0,3,3,Yes
1417,1418,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1418,2,Research Scientist,15550,1.0,19,2,10.0,2,10,1,9,2.0,4.0,2.0,3,3,Yes
1418,1419,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1419,4,Healthcare Representative,129360,1.0,11,2,4.0,3,4,2,2,4.0,2.0,2.0,3,3,No
1419,1420,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1420,2,Laboratory Technician,23050,1.0,17,0,8.0,3,8,1,7,2.0,4.0,3.0,3,3,No
1420,1421,40,No,Non-Travel,Research & Development,28,2,Life Sciences,1421,1,Manufacturing Director,167040,9.0,22,0,5.0,2,3,0,2,4.0,4.0,1.0,4,4,No
1421,1422,46,No,Travel_Rarely,Research & Development,25,1,Medical,1422,5,Research Scientist,34330,7.0,18,0,17.0,3,4,0,3,4.0,1.0,3.0,3,3,No
1422,1423,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1423,1,Healthcare Representative,34770,1.0,11,0,14.0,2,14,9,8,4.0,4.0,2.0,4,3,Yes
1423,1424,30,No,Non-Travel,Research & Development,17,4,Life Sciences,1424,2,Healthcare Representative,64300,1.0,12,1,12.0,2,11,5,8,3.0,3.0,3.0,2,3,No
1424,1425,27,No,Travel_Frequently,Research & Development,18,2,Medical,1425,1,Laboratory Technician,65160,1.0,19,1,7.0,4,7,0,7,4.0,3.0,3.0,3,3,No
